            Interval              Radial            Vertical
                   0                   0            -1.43597
                   0                   0            -1.43597
                   1           0.0314108            -1.43647
                   2           0.0627905            -1.43795
                   3           0.0941083            -1.44041
                   4            0.125333            -1.44386
                   5            0.156434            -1.44829
                   6            0.187381            -1.45369
                   7            0.218143            -1.46006
                   8             0.24869            -1.46739
                   9            0.278991            -1.47568
                  10            0.309017            -1.48492
                  11            0.338738            -1.49509
                  12            0.368125             -1.5062
                  13            0.397148            -1.51822
                  14            0.425779            -1.53115
                  15             0.45399            -1.54497
                  16            0.481754            -1.55967
                  17            0.509041            -1.57523
                  18            0.535827            -1.59165
                  19            0.562083            -1.60889
                  20            0.587785            -1.62696
                  21            0.612907            -1.64582
                  22            0.637424            -1.66546
                  23            0.661312            -1.68586
                  24            0.684547            -1.70701
                  25            0.707107            -1.72887
                  26            0.728969            -1.75143
                  27            0.750111            -1.77466
                  28            0.770513            -1.79855
                  29            0.790155            -1.82307
                  30            0.809017            -1.84819
                  31            0.827081            -1.87389
                  32            0.844328            -1.90015
                  33            0.860742            -1.92693
                  34            0.876307            -1.95422
                  35            0.891007            -1.98198
                  36            0.904827             -2.0102
                  37            0.917755            -2.03883
                  38            0.929776            -2.06785
                  39            0.940881            -2.09724
                  40            0.951057            -2.12696
                  41            0.960294            -2.15698
                  42            0.968583            -2.18728
                  43            0.975917            -2.21783
                  44            0.982287            -2.24859
                  45            0.987688            -2.27954
                  46            0.992115            -2.31064
                  47            0.995562            -2.34187
                  48            0.998027            -2.37318
                  49            0.999507            -2.40456
                  50                   1            -2.43597
                  51            0.999507            -2.46739
                  52            0.998027            -2.49877
                  53            0.995562            -2.53008
                  54            0.992115            -2.56131
                  55            0.987688            -2.59241
                  56            0.982287            -2.62336
                  57            0.975917            -2.65412
                  58            0.968583            -2.68466
                  59            0.960294            -2.71497
                  60            0.951057            -2.74499
                  61            0.940881            -2.77471
                  62            0.929776             -2.8041
                  63            0.917755            -2.83312
                  64            0.904827            -2.86175
                  65            0.891007            -2.88997
                  66            0.876307            -2.91773
                  67            0.860742            -2.94502
                  68            0.844328             -2.9718
                  69            0.827081            -2.99806
                  70            0.809017            -3.02376
                  71            0.790155            -3.04888
                  72            0.770513             -3.0734
                  73            0.750111            -3.09729
                  74            0.728969            -3.12052
                  75            0.707107            -3.14308
                  76            0.684547            -3.16494
                  77            0.661312            -3.18609
                  78            0.637424            -3.20649
                  79            0.612907            -3.22613
                  80            0.587785            -3.24499
                  81            0.562083            -3.26306
                  82            0.535827             -3.2803
                  83            0.509041            -3.29672
                  84            0.481754            -3.31228
                  85             0.45399            -3.32698
                  86            0.425779             -3.3408
                  87            0.397148            -3.35373
                  88            0.368125            -3.36575
                  89            0.338738            -3.37686
                  90            0.309017            -3.38703
                  91            0.278991            -3.39627
                  92             0.24869            -3.40456
                  93            0.218143            -3.41189
                  94            0.187381            -3.41826
                  95            0.156434            -3.42366
                  96            0.125333            -3.42809
                  97           0.0941083            -3.43154
                  98           0.0627905              -3.434
                  99                   0            -3.43597
